,xi,tau,source
0,1.0143251676913179,62.774652483907055,0.7549722882216896
1,-0.012999673687357096,67.08827797344367,1.3541436023116344
2,0.3090777155960858,78.82903527288873,1.2218504722447854
3,-0.8283086587448326,51.06556371996852,-0.9603209477155942
4,0.1936585554080933,84.69685948228505,-0.2101685950313638
5,0.1843540087328763,99.72576618508407,2.6855137636729745
6,0.2186563889057104,93.56548989594478,0.3858995116627337
7,-0.44864038998364036,79.4912910336551,-2.2797370673176944
8,-0.41901252223387075,86.92747995918702,-0.35894889925970985
9,0.09070725619578555,44.35079479912268,-0.5469248386576097
10,-0.753875565511351,82.33317458696808,0.18033773561669456
11,0.12386716176249864,78.32487484993496,-0.8601483251734157
12,-0.1480810969933049,62.184770899115534,0.30438905261056565
13,0.207836738015552,87.44466744714072,1.466029854327441
14,0.030927309761388917,63.548162391268356,1.2122270668382238
15,-0.05050792190491468,96.38584294646003,0.44126643534395693
16,0.4740121459451006,38.82118463002317,0.4520756317046676
17,0.028851695330358963,69.24477513432154,0.21871480323963724
18,-0.08839949564156405,82.75102599035986,0.8756820542931211
19,-0.19702589009893492,79.76348912198327,0.05663437010657943
20,1.1253807779830336,68.57161094958308,0.32605398933319557
21,-0.4510825840893357,69.74448085756258,0.39779264077536697
22,0.35784136736932887,46.01547132347719,0.6565710224869666
23,0.5028817752442588,105.64892446166714,0.5652672742388227
24,-0.18755051869889758,53.235713580916524,1.4577690753976247
25,0.12743113173179582,66.85020008424232,-0.16107327525280524
26,-0.18145516163454162,61.48034834615258,1.1741977195769304
27,-0.47033895811778964,78.43013841091407,-0.2990861904887274
28,-0.08708309249325497,75.63423871219526,-0.14149527522409966
29,-0.08118411643213963,82.50604989741483,1.067595468432353
30,-0.4464915978412124,84.0434929288985,0.08726399628369776
31,0.10260113217576854,66.387985664106,-0.3278420309359455
32,1.0032817055832275,64.68464838725208,-0.3823502455035888
33,0.01815857334915197,60.0567080449143,-0.8357253749585148
34,0.15642940692511334,64.1996465840115,0.11562822249596144
35,-0.32318772907255705,83.06719737240304,-0.19338209726281827
36,0.514859580081889,45.924395283890696,0.4378341965842198
37,-0.2845707827623477,77.56412566846325,0.7067230388784986
38,0.6384625450834618,46.522759941701715,-0.15865232213154634
39,0.36689801071043443,45.746087990615,-1.6245145887011092
40,0.4309450680679143,70.30878327367903,0.4104029969364882
41,-0.12076653325039736,54.43006696832596,-0.07383056526481656
42,1.1444841196606894,74.34909212928278,-0.2843974384314524
43,-0.4866820582920931,86.07017743351639,-0.39270295048252024
44,0.11639891418022665,75.510989213538,0.2566223098546863
45,0.09326605616588601,86.44739445412839,0.3383369947945452
46,0.2192525563499274,102.46937682744465,0.39196205061617867
47,-0.3666494349695922,52.27870011834739,-1.078937085381757
48,0.23384732488743704,87.03671666248658,-1.7446969845930156
49,-0.4901046990038575,96.99868894105337,-0.23967730474912674
50,0.32087240123830746,73.57943197374061,0.7960358921622759
51,-0.691727731894838,82.80275460641042,0.3233330628885604
52,-0.09443994962163381,94.58362420487683,0.9373761257698257
53,-0.518806648549145,76.78092876272211,0.6881713458207411
54,-1.0049742801248784,54.451667616869344,0.7487708031953252
55,0.277116455596353,81.06102719211202,-1.839677082866274
56,-0.5513666477893351,56.84818586271797,0.09393404487403738
57,0.5139396808997949,74.55335322260909,1.0203861113343704
58,-0.6476745781569703,62.1465532332572,-0.7737505545446502
59,0.3756157264183448,59.730859962473176,-1.0658289305549147
60,-0.20522864885928588,58.85635018908457,-0.8898289950792709
61,-0.012945113659529116,73.75362892052885,-0.7814971005475306
62,-0.6819570474351722,35.498402780960674,-1.5597478482155667
63,0.20963806021571224,95.8916939646301,-0.5118457671342515
64,0.3283886492590848,75.25138100022077,-0.888831421836596
65,-0.17021680432350514,90.16965128358108,0.3858412524278201
66,-0.3213749542007421,53.11285727392895,-0.06655393845472006
67,0.6597752009287463,68.4949479470844,0.909056253679312
68,0.23033312077529022,85.64220417725824,0.4768292354108869
69,0.6159136707102041,60.52792354772358,-0.17466598738081077
70,-0.8359466318283452,39.76078863894688,-0.3448228049102213
71,0.35093815669413836,71.36967002911058,-1.9902417862330741
72,0.13464742467704058,71.15174094266706,1.2865942851702645
73,0.5534487194014048,61.25163975221247,-0.44876807785544404
74,0.6484486443680111,84.20028099166186,0.2585083963717305
75,-0.27187691764628813,90.25237143296168,1.0071943116686055
76,0.004461599369455285,93.42071178327157,-1.4505899953252124
77,0.9442582615999592,74.90410488099434,-0.528208403160876
78,0.08302489889890521,53.07346437524743,0.2058463762331402
79,-0.48470256425871266,71.13179463333465,1.4985501328198652
80,0.4623463736182438,89.78525592381644,-1.8390619899466694
81,0.45732231733364964,57.226700738019396,-0.17276143789805554
82,0.5330980847562535,73.26906769309555,1.2667942657666442
83,1.075790986772629,52.80263038281689,0.6094594332842999
84,-0.2512331840599959,48.809110824305876,1.5114924723756982
85,0.8924590095407449,72.62440665437389,-0.7058699745856846
86,0.1186727787351672,78.12594998884246,0.8069885420145968
87,-0.6093682276986846,86.46437369386358,-0.5673065972058879
88,0.1617565053367115,74.838827324358,1.2544587011416217
89,0.1615361395329601,76.28944522292338,0.49085917638824017
90,0.3643548263010339,99.37262268904611,0.40140016373211257
91,-0.028347909403773314,66.4130311546681,-0.19712889758402594
92,-0.4327698986677038,66.47504392268063,-1.278113350222665
93,0.29152294473662826,53.941832825307145,0.4890304667844214
94,0.3624723204469344,91.3352160757337,-0.4435572578283778
95,-0.5917260199166177,54.821552506648345,1.4766931239374907
96,-0.5701949956590404,48.48119941911154,1.1566177527218435
97,-0.22072309723131991,69.24740689932378,-0.22922048449305596
98,0.8345901019964737,56.407362474568544,-0.07879791299560747
99,-0.6346225117881283,75.95460753422414,0.5749181191055056
100,0.3775070338929514,49.1327187361163,0.43570144874645444
101,-0.056728775477454266,66.93367990942464,1.4023170829364864
102,1.2099849067163821,67.30758677588857,-0.20933413416436122
103,-0.1964874079275332,56.9426011590224,-0.6278139014216251
104,-0.36417441098627595,59.417141072508336,1.4359963220157637
105,-0.7804489905789558,74.01963671864367,0.5803022976974183
106,0.7472077880710906,74.71794528335232,-0.00048296871738801104
107,0.5434755357088139,85.45803547264838,0.25619140123064815
108,0.9239718509187431,78.62695786714956,0.6114606633062741
109,-0.5492349081539102,70.24720510387003,-0.3101050951965349
110,0.07976053337650062,60.49347786254428,-0.6018893976336641
111,0.4466653706798011,81.53008300365924,1.048259559784297
112,-1.072212819305228,80.14031050410408,-2.2346967558055506
113,-0.163823508987011,64.26772980545604,0.021277198869603463
114,0.4699673363043086,86.5325794225878,-0.06882605848087549
115,-0.2291110402128055,69.60923123349828,1.6790884401433337
116,-0.4447298600376334,65.0868987024122,-0.911074647990641
117,-0.11525819374820696,80.22481500999086,1.7048322464509358
118,-0.26503736642700715,54.89320882976543,0.8477168789308877
119,-0.5138208068802967,72.78189515979992,0.25191595325206434
120,-0.008441755803795192,76.94078606350642,0.10117556095877729
121,-0.26214159413811794,83.50415407951942,-0.37282779687312
122,-0.9772516544637234,72.15239844548073,0.08343045320143815
123,-0.18685970224421153,69.28797226585272,-1.2821772332377213
124,0.13284331891650678,43.39458821786215,0.2612554593664793
125,0.4979443849126414,70.77834152207274,-0.18059854409751164
126,-0.19290373901914373,86.5461328943322,-0.23184127717122946
127,0.08926975948965037,69.79457817749983,0.12043088713560345
128,-0.04509781035635024,69.09681538126337,0.852236183372895
129,-0.6404872787595768,83.5627493829319,0.7021963857719976
130,-0.4800475212077666,56.789290887405286,0.6318122962779857
131,0.4345058119201965,57.82042001881176,0.889156129320855
132,0.5043297671504455,62.90557548100737,1.6149142625381416
133,0.3491534580932238,68.94423152014926,-0.5330372239105199
134,-0.649518273240169,99.57934925225013,-2.139904916883005
135,-0.4489747385331009,77.1592372640006,-0.6205986046209656
136,0.8831892122370867,99.53597165825386,1.9824160326261226
137,-0.061738529482514445,84.33309939950212,0.45896149465040603
138,-0.51684495163029,45.73072826078712,1.9451272537096262
139,-0.6298797131124396,66.97069212657104,0.10870561333302874
140,0.6695331043654592,97.53089761594785,-0.03164572358059023
141,-0.0049412183568196,87.91984978352801,-1.060929824747899
142,-0.22506508147720644,81.19367575175924,-0.8917100003439691
143,-1.2737007999959817,70.95924544589002,1.085871699076657
